Timestamp,EventType,SourceIP,DestinationHost,UserPrincipal,Severity,Message,Facility
2026-06-11T15:48:00Z,AuthFailure,10.20.5.175,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T15:49:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T15:50:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T15:51:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T15:52:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T15:53:00Z,ConfigChange,10.20.5.183,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T15:54:00Z,VPNLogout,10.20.5.204,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T15:55:00Z,AuthFailure,10.20.5.184,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T15:56:00Z,VPNLogin,10.20.5.206,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T15:57:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T15:58:00Z,PrivilegeEscalation,10.20.5.186,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T15:59:00Z,PrivilegeEscalation,10.20.5.184,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:00:00Z,VPNLogin,10.20.5.210,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T16:01:00Z,AuthSuccess,10.20.5.188,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T16:02:00Z,FirewallAllow,10.20.5.193,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T16:03:00Z,AuthFailure,10.20.5.188,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:04:00Z,FirewallAllow,10.20.5.203,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T16:05:00Z,VPNLogout,10.20.5.212,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:06:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:07:00Z,VPNLogin,10.20.5.211,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T16:08:00Z,VPNLogin,10.20.5.215,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T16:09:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:10:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:11:00Z,AuthFailure,10.20.5.193,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:12:00Z,PrivilegeEscalation,10.20.5.202,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:13:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:14:00Z,ConfigChange,10.20.5.203,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T16:15:00Z,AuthFailure,10.20.5.204,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:16:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:17:00Z,VPNLogout,10.20.5.219,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:18:00Z,AuthSuccess,10.20.5.202,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T16:19:00Z,VPNLogout,10.20.5.223,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:20:00Z,PrivilegeEscalation,10.20.5.208,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:21:00Z,AuthSuccess,10.20.5.206,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T16:22:00Z,VPNLogout,10.20.5.226,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:23:00Z,VPNLogin,10.20.5.228,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T16:24:00Z,AuthFailure,10.20.5.206,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T16:25:00Z,AuthFailure,10.20.5.210,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:26:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:27:00Z,AuthFailure,10.20.5.213,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:28:00Z,PrivilegeEscalation,10.20.5.219,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:29:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:30:00Z,AuthSuccess,10.20.5.218,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T16:31:00Z,AuthFailure,10.20.5.216,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:32:00Z,PrivilegeEscalation,10.20.5.225,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:33:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:34:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:35:00Z,AuthSuccess,10.20.5.221,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T16:36:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:37:00Z,AuthSuccess,10.20.5.229,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T16:38:00Z,PrivilegeEscalation,10.20.5.225,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:39:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:40:00Z,VPNLogin,10.20.5.248,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T16:41:00Z,AuthFailure,10.20.5.227,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:42:00Z,PrivilegeEscalation,10.20.5.230,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:43:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:44:00Z,VPNLogout,10.20.5.246,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:45:00Z,VPNLogout,10.20.5.4,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:46:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:47:00Z,AuthFailure,10.20.5.230,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T16:48:00Z,VPNLogout,10.20.5.8,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:49:00Z,PrivilegeEscalation,10.20.5.238,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:50:00Z,ConfigChange,10.20.5.241,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T16:51:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:52:00Z,VPNLogout,10.20.5.7,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T16:53:00Z,PrivilegeEscalation,10.20.5.238,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T16:54:00Z,AuthFailure,10.20.5.238,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T16:55:00Z,VPNLogin,10.20.5.9,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T16:56:00Z,AuthFailure,10.20.5.239,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T16:57:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:58:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T16:59:00Z,VPNLogout,10.20.5.16,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:00:00Z,VPNLogin,10.20.5.14,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T17:01:00Z,AuthFailure,10.20.5.246,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:02:00Z,AuthSuccess,10.20.5.4,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T17:03:00Z,AuthFailure,10.20.5.3,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:04:00Z,AuthSuccess,10.20.5.248,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T17:05:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:06:00Z,AuthSuccess,10.20.5.249,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T17:07:00Z,AuthFailure,10.20.5.4,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:08:00Z,FirewallAllow,10.20.5.15,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T17:09:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:10:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:11:00Z,PrivilegeEscalation,10.20.5.6,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T17:12:00Z,VPNLogout,10.20.5.26,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:13:00Z,VPNLogout,10.20.5.34,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:14:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:15:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:16:00Z,VPNLogout,10.20.5.28,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:17:00Z,ConfigChange,10.20.5.16,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T17:18:00Z,ConfigChange,10.20.5.13,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T17:19:00Z,AuthFailure,10.20.5.11,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:20:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:21:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:22:00Z,AuthFailure,10.20.5.20,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T17:23:00Z,VPNLogout,10.20.5.39,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:24:00Z,VPNLogin,10.20.5.40,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T17:25:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:26:00Z,ConfigChange,10.20.5.27,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T17:27:00Z,ConfigChange,10.20.5.23,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T17:28:00Z,AuthFailure,10.20.5.28,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T17:29:00Z,AuthFailure,10.20.5.28,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:30:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:31:00Z,VPNLogout,10.20.5.45,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:32:00Z,VPNLogout,10.20.5.49,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:33:00Z,FirewallAllow,10.20.5.43,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T17:34:00Z,ConfigChange,10.20.5.30,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T17:35:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:36:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:37:00Z,FirewallAllow,10.20.5.40,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T17:38:00Z,PrivilegeEscalation,10.20.5.41,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T17:39:00Z,AuthFailure,10.20.5.40,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:40:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:41:00Z,AuthFailure,10.20.5.40,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:42:00Z,VPNLogout,10.20.5.58,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:43:00Z,FirewallAllow,10.20.5.47,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T17:44:00Z,PrivilegeEscalation,10.20.5.43,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T17:45:00Z,VPNLogin,10.20.5.63,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T17:46:00Z,AuthFailure,10.20.5.42,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T17:47:00Z,FirewallAllow,10.20.5.56,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T17:48:00Z,AuthFailure,10.20.5.42,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T17:49:00Z,AuthFailure,10.20.5.49,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:50:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:51:00Z,AuthFailure,10.20.5.51,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:52:00Z,PrivilegeEscalation,10.20.5.50,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T17:53:00Z,PrivilegeEscalation,10.20.5.50,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T17:54:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:55:00Z,AuthFailure,10.20.5.52,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T17:56:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T17:57:00Z,AuthSuccess,10.20.5.50,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T17:58:00Z,VPNLogout,10.20.5.78,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T17:59:00Z,VPNLogin,10.20.5.75,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:00:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:01:00Z,VPNLogin,10.20.5.76,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:02:00Z,ConfigChange,10.20.5.63,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T18:03:00Z,VPNLogin,10.20.5.80,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:04:00Z,VPNLogin,10.20.5.79,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:05:00Z,PrivilegeEscalation,10.20.5.59,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:06:00Z,PrivilegeEscalation,10.20.5.66,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:07:00Z,FirewallAllow,10.20.5.69,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:08:00Z,AuthFailure,10.20.5.59,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T18:09:00Z,AuthFailure,10.20.5.64,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T18:10:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:11:00Z,PrivilegeEscalation,10.20.5.66,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:12:00Z,PrivilegeEscalation,10.20.5.74,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:13:00Z,FirewallAllow,10.20.5.82,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:14:00Z,VPNLogout,10.20.5.87,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T18:15:00Z,FirewallAllow,10.20.5.81,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:16:00Z,AuthSuccess,10.20.5.76,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T18:17:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:18:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:19:00Z,ConfigChange,10.20.5.80,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T18:20:00Z,AuthFailure,10.20.5.78,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T18:21:00Z,VPNLogin,10.20.5.99,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:22:00Z,VPNLogin,10.20.5.93,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:23:00Z,PrivilegeEscalation,10.20.5.85,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:24:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:25:00Z,AuthSuccess,10.20.5.81,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T18:26:00Z,VPNLogout,10.20.5.101,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T18:27:00Z,FirewallAllow,10.20.5.93,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:28:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:29:00Z,VPNLogin,10.20.5.107,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:30:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:31:00Z,PrivilegeEscalation,10.20.5.90,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:32:00Z,PrivilegeEscalation,10.20.5.95,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:33:00Z,FirewallAllow,10.20.5.97,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:34:00Z,ConfigChange,10.20.5.93,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T18:35:00Z,PrivilegeEscalation,10.20.5.94,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:36:00Z,AuthSuccess,10.20.5.97,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T18:37:00Z,VPNLogin,10.20.5.115,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T18:38:00Z,ConfigChange,10.20.5.98,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T18:39:00Z,ConfigChange,10.20.5.98,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T18:40:00Z,AuthFailure,10.20.5.98,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T18:41:00Z,AuthFailure,10.20.5.96,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T18:42:00Z,AuthFailure,10.20.5.100,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T18:43:00Z,AuthFailure,10.20.5.99,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T18:44:00Z,AuthSuccess,10.20.5.103,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T18:45:00Z,PrivilegeEscalation,10.20.5.103,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:46:00Z,AuthSuccess,10.20.5.104,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T18:47:00Z,PrivilegeEscalation,10.20.5.106,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:48:00Z,VPNLogout,10.20.5.128,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T18:49:00Z,FirewallAllow,10.20.5.111,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:50:00Z,AuthFailure,10.20.5.108,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T18:51:00Z,VPNLogout,10.20.5.125,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T18:52:00Z,PrivilegeEscalation,10.20.5.115,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T18:53:00Z,VPNLogout,10.20.5.133,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T18:54:00Z,VPNLogout,10.20.5.130,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T18:55:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T18:56:00Z,AuthFailure,10.20.5.110,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T18:57:00Z,AuthSuccess,10.20.5.116,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T18:58:00Z,FirewallAllow,10.20.5.120,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T18:59:00Z,VPNLogin,10.20.5.139,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:00:00Z,FirewallAllow,10.20.5.123,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:01:00Z,FirewallAllow,10.20.5.122,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:02:00Z,VPNLogout,10.20.5.139,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T19:03:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:04:00Z,PrivilegeEscalation,10.20.5.120,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T19:05:00Z,PrivilegeEscalation,10.20.5.125,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T19:06:00Z,FirewallAllow,10.20.5.134,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:07:00Z,AuthFailure,10.20.5.119,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T19:08:00Z,VPNLogin,10.20.5.141,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:09:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
